CustomerID,Current_Status,Churn_Probability,Tenure_Months,Monthly_Bill,Contract_Type,Internet_Service,Payment_Method,Risk_Tier
5515-RUGKN,No,0.40942107908811026,8,54.75,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
6233-HXJMX,No,0.4092752650979272,45,89.3,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
9169-BSVIN,No,0.40918929210560623,12,74.75,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5649-RXQTV,No,0.4089847010037298,51,99.0,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6416-YJTTB,No,0.4087629403236817,11,79.5,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5461-QKNTN,No,0.4085288158301726,43,94.3,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
7030-NJVDP,No,0.4082735569427161,24,89.25,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6080-TCMYC,No,0.4079800741178927,40,81.2,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2014-MKGMH,No,0.4078621067232654,46,101.1,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2720-FVBQP,No,0.4076767019125848,6,48.95,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
0468-YRPXN,No,0.40766238118127274,29,98.8,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
4727-MCYZG,No,0.40713154599745915,1,55.55,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
3932-IJWDZ,No,0.4067165361216572,45,103.65,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
6075-SLNIL,No,0.4063640300340918,38,95.1,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
6862-CQUMB,No,0.4061871136549897,37,96.1,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
2903-YYTBW,No,0.40605928903472155,1,44.55,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
5156-UMKOW,No,0.40471098925403515,3,29.65,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
9584-EXCDZ,No,0.40417044260098456,17,70.5,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
0463-ZSDNT,No,0.40402137180611186,10,56.75,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
2519-ERQOJ,No,0.40398773123280085,33,54.6,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
7504-UWHNB,No,0.403827124602308,25,69.75,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5999-LCXAO,No,0.4035039740760466,1,29.9,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
8631-WUXGY,No,0.40257684254247655,46,99.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3197-ARFOY,No,0.4020021329433336,19,105.0,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
2432-TFSMK,No,0.40177428215351296,18,89.6,One year,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
8124-NZVGJ,No,0.40171723904412454,6,49.25,One year,DSL,Mailed check,Medium Risk (Monitor/Nurture)
7529-ZDFXI,No,0.40169569489969814,57,89.85,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1785-BPHTP,No,0.4016203644817039,28,85.45,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0380-NEAVX,No,0.4015871955517537,34,99.85,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2103-ZRXFN,No,0.4008341714661635,1,50.75,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
6646-JPPHA,No,0.39992994828080264,14,78.85,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9714-EDSUC,No,0.3998074685947223,4,94.9,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
9667-TKTVZ,No,0.3988958615789061,2,54.35,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
1685-BQULA,No,0.398656403523809,40,93.4,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
0015-UOCOJ,No,0.3985502711598708,7,48.2,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
4760-THGOT,No,0.39793152635273554,43,94.1,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4065-JJAVA,No,0.3978904487321782,1,49.5,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
1471-GIQKQ,No,0.3967626214793924,1,49.95,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
8123-QBNAZ,No,0.3967587747769153,36,104.5,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
3692-JHONH,No,0.39610006456500724,52,106.5,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0265-PSUAE,No,0.3960869747141008,16,100.7,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
6022-KOUQO,No,0.39537271615323777,2,29.05,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
6029-CSMJE,No,0.3952377567658173,17,25.65,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
0365-GXEZS,No,0.39520557250746063,18,78.2,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5419-JKZNQ,No,0.39476723352051823,30,77.9,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
0282-NVSJS,No,0.3944280629033261,12,29.3,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
5522-JBWMO,No,0.39436371511699503,1,44.0,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
9470-XCCEM,No,0.3940245012329196,35,89.65,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5882-CMAZQ,No,0.39391704134382877,5,34.25,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
9029-FEGVJ,No,0.39375852535322486,32,79.3,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
3733-LSYCE,No,0.39361178658472784,15,75.35,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
0003-MKNFE,No,0.3934973916746955,9,59.9,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
3761-FLYZI,No,0.393261673650845,65,108.8,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
1907-YLNYW,No,0.39319872156635255,8,66.7,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
2712-SYWAY,No,0.3931769233033807,1,25.7,Month-to-month,No,Electronic check,Medium Risk (Monitor/Nurture)
7401-RUBNK,No,0.3928771976171437,18,74.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4522-AKYLR,No,0.3926194937785658,13,54.8,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
0089-IIQKO,No,0.3922458283039096,39,99.95,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
6133-OZILE,No,0.39224196207527773,18,35.2,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
9261-WDCAF,No,0.392134712113075,3,54.65,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
8887-IPQNC,No,0.39176179352846235,7,44.25,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
1025-FALIX,No,0.3915582267495722,26,69.05,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
3413-BMNZE,No,0.3913126421690663,1,45.25,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
8450-UYIBU,No,0.39130294771666063,35,39.85,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
6859-RKMZJ,No,0.3911975651896639,11,55.05,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
8468-EHYJA,No,0.3910182336311769,57,99.65,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1849-RJYIG,No,0.39063162085733083,8,60.0,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
0541-FITGH,No,0.39046371179286565,2,62.15,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
9777-WJJPR,No,0.39033146906305966,31,88.65,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
9631-XEYKE,No,0.3895454566170146,3,50.4,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
4391-LNRXK,No,0.38859080210668434,22,94.95,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
0943-ZQPXH,No,0.38596748509519624,44,92.95,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
6710-HSJRD,No,0.385834566261463,61,114.1,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
7272-QDCKA,No,0.3854672112102981,28,100.2,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8069-YQQAJ,No,0.3853105254011298,14,31.1,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
2826-DXLQO,No,0.38523275907164645,7,29.8,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
9812-GHVRI,No,0.3846907278502288,40,83.85,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
1635-FJFCC,No,0.3846387864670345,5,44.05,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
4860-IJUDE,No,0.384601774874216,13,73.75,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
5046-NUHWD,No,0.38459690167161137,29,45.0,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
5712-AHQNN,No,0.3844400130522905,43,91.65,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5213-TWWJU,No,0.3837841386981245,28,91.0,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3569-EDBPQ,No,0.3837040740930952,24,84.35,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3005-TYFRD,No,0.38370172269204095,55,103.65,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
6128-AQBMT,No,0.3836507314672027,41,53.95,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
0481-SUMCB,No,0.38353340315151285,45,102.15,One year,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5934-TSSAU,No,0.3833474744511856,23,75.3,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
7929-DMBCV,No,0.3829390513876296,20,81.0,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
3583-KRKMD,No,0.382494656357934,18,75.9,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
7064-FRRSW,No,0.38204717051738535,48,99.0,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9348-YVOMK,No,0.3818055855483066,4,44.8,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
0641-EVBOJ,No,0.3814013380436162,3,82.3,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
0118-JPNOY,No,0.3806603020156494,26,85.8,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
1559-DTODC,No,0.38054169059149007,19,25.15,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
4993-JCRGJ,No,0.38034870575996876,26,84.3,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
6537-OTKMY,No,0.380255794302392,15,50.75,One year,DSL,Electronic check,Medium Risk (Monitor/Nurture)
3162-KKZXO,No,0.37995631538205066,55,100.15,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6625-UTXEW,No,0.3798241557905247,12,51.25,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
0422-UXFAP,No,0.37952828578761466,51,98.85,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6218-KNUBD,No,0.37923451528985824,6,59.45,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
5302-BDJNT,No,0.3792137223297546,35,95.5,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5981-ZVXOT,No,0.3789862336393972,35,108.35,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9732-EQMWY,No,0.37893785439805994,49,99.4,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1845-ZLLIG,No,0.3784958314652421,1,50.15,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
8725-JEDFD,No,0.3782223870054304,27,69.05,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
1728-CXQBE,No,0.37793865194737775,64,94.25,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0811-GSDTP,No,0.3774859403767908,13,30.15,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
5839-SUYVZ,No,0.3770934797331576,16,74.55,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
2604-IJPDU,No,0.375712845081475,20,96.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6635-CPNUN,No,0.37555418246062966,28,96.6,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
0319-QZTCO,No,0.3753272054647686,3,58.7,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
5146-CBVOE,No,0.3749014103625257,16,75.1,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
2480-SQIOB,No,0.37467090192842195,4,44.8,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
2792-LSHWX,No,0.3745546411478183,1,83.4,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
8242-JSVBO,No,0.37442941689515336,7,44.65,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
6847-KJLTS,No,0.3737288771932534,58,100.4,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
4636-JGAAI,No,0.37370261624307616,34,88.85,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
0106-GHRQR,No,0.3731901227939805,16,71.4,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
4660-IRIBM,No,0.3727035991544221,18,87.9,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
2960-NKRSO,No,0.372433063757404,24,85.95,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5816-SCGFC,No,0.37238204327599606,7,51.3,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
3351-NGXYI,No,0.37228123367690535,16,54.1,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
6789-HJBWG,No,0.3716783744373371,12,49.4,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
1465-LNTLJ,No,0.37162260712617196,8,64.4,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
8329-UTMVM,No,0.3706546662518398,27,104.65,One year,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
9233-PSYHO,No,0.3705236816052682,45,100.15,One year,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
3452-ABWRL,No,0.3699272457908536,47,86.05,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
1427-VERSM,No,0.36987755218341467,56,98.7,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6985-HAYWX,No,0.3697713620442063,26,79.3,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
6745-JEFZB,No,0.36968925753318055,35,91.5,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
2208-UGTGR,No,0.3692921563893511,56,98.6,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5055-MGMGF,No,0.36927160008474447,65,105.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8623-ULFNQ,No,0.36922534325808576,26,66.05,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
3014-WJKSM,No,0.3690684565465079,29,75.3,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
0311-QYWSS,No,0.3687461252005416,6,49.45,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
2027-WKXMW,No,0.36863562658428856,63,108.75,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6145-NNPNO,No,0.36840358677432805,1,44.15,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
9992-UJOEL,No,0.36809778412493127,2,50.3,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
9112-WSNPU,No,0.36787684155683326,35,70.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3956-CJUST,No,0.3678648724262067,23,75.4,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
4343-EJVQB,No,0.36739086762701806,7,74.35,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
2325-WINES,No,0.3673378323561216,32,104.05,One year,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
5568-DMXZS,No,0.36703412382549994,8,65.45,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
4480-MBMLB,No,0.36604766311697073,36,104.8,One year,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
7964-VEXDG,No,0.3660288721251893,21,80.35,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6168-YBYNP,No,0.36558262979342115,59,111.35,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9921-EZKBY,No,0.3651061499323918,33,95.3,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5671-UUNXD,No,0.364910244498896,50,100.65,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4821-SJHJV,No,0.3646706118357849,32,89.6,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0999-QXNSA,No,0.3645542833878774,7,45.75,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
2040-VZIKE,No,0.36443813494561633,49,100.85,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
4223-WOZCM,No,0.36442520045310184,2,49.95,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
8544-GOQSH,No,0.3640120728877009,14,80.05,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
4439-YRNVD,No,0.36372337648268066,10,36.25,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
1049-FYSYG,No,0.3637201025425986,17,35.65,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
3694-DELSO,No,0.36335463348347774,4,38.55,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
3192-LNKRK,No,0.36297693468207065,34,84.05,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
7576-JMYWV,No,0.36292809575669316,46,110.2,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4976-LNFVV,No,0.36247654158634973,19,34.3,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
2853-CWQFQ,No,0.3624407018132797,1,59.55,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
0274-JKUJR,No,0.36212545070571633,7,58.85,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
9137-UIYPG,No,0.3619156194896816,35,106.9,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3349-ANQNH,No,0.36178137758666207,59,99.5,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9659-QEQSY,No,0.3616951594523273,45,115.65,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8654-DHAOW,No,0.36141176649395035,2,54.15,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
9415-TPKRV,No,0.36129139865285237,8,55.75,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
5173-WXOQV,No,0.361091699434636,2,64.2,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
6362-QHAFM,No,0.36107934900359806,42,108.3,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
7075-BNDVQ,No,0.3606723834215228,4,35.0,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
9495-SKLKD,No,0.36001709677314375,45,95.95,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
3466-RITXD,No,0.3599863608567774,26,92.4,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
7876-BEUTG,No,0.359918041521095,15,48.8,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
1174-FGIFN,No,0.3592399163871252,28,90.45,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6429-SHBCB,No,0.35918867119093967,19,69.6,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
2672-OJQZP,No,0.3590088897326744,1,44.75,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
2207-QPJED,No,0.3584746035205867,37,90.0,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
7975-TZMLR,No,0.3584545141280123,47,103.1,One year,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4067-HLYQI,No,0.35819222754256075,33,70.4,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
